
Gurobi 13.0.2 (win64) logging started Sat Jul 11 08:23:48 2026

Set parameter LogFile to value "logs/kstar_nI20_nJ20_nK50_nL10_tI5_tJ5_s5_m1_exact_s0_20260711-082348.gurobi.log"
Set parameter Seed to value 0
Set parameter TimeLimit to value 599.9811614
Set parameter MIPGap to value 0
Set parameter MIPGapAbs to value 0.5
Set parameter Cutoff to value 1e+100
Gurobi Optimizer version 13.0.2 build v13.0.2rc1 (win64 - Windows 11+.0 (26200.2))

CPU model: Intel(R) Core(TM) i9-14900HX, instruction set [SSE2|AVX|AVX2]
Thread count: 24 physical cores, 32 logical processors, using up to 32 threads

Non-default parameters:
TimeLimit  599.9811614
MIPGap  0
MIPGapAbs  0.5
PreCrush  1
LazyConstraints  1

Optimize a model with 20 rows, 50 columns and 400 nonzeros (Min)
Model fingerprint: 0x3083a733
Model has 50 linear objective coefficients
Variable types: 10 continuous, 40 integer (40 binary)
Coefficient statistics:
  Matrix range     [3e+00, 6e+02]
  Objective range  [1e+00, 5e+02]
  Bounds range     [1e+00, 8e+03]
  RHS range        [5e+02, 7e+02]

Using branch priorities.
Presolve removed 18 rows and 0 columns
Presolve time: 0.00s
Presolved: 2 rows, 50 columns, 40 nonzeros
Variable types: 10 continuous, 40 integer (40 binary)

Root relaxation: objective 6.158350e+04, 6 iterations, 0.00 seconds (0.00 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

  5994  3507 67952.9180   41    5 88544.0000 66197.5237  25.2%   7.2   15s
  9576  5284 80835.0000   49    - 88544.0000 66265.8560  25.2%   7.6   20s
 12608  7371 66779.8431   20   25 88544.0000 66310.4733  25.1%   7.6   25s
 15733  9698 67201.8491   25   17 88544.0000 66330.9323  25.1%   7.9   30s
 17144 10840 67619.2457   26   15 88544.0000 66332.3080  25.1%   8.1   35s
 18404 11987 69520.2781   36    8 88544.0000 66367.7110  25.0%   8.2   40s
 19964 13337 66833.0127   24   20 88544.0000 66397.6895  25.0%   8.3   45s
 21338 14262 69354.8719   35   13 88544.0000 66397.6895  25.0%   8.4   50s
 22588 15607 66916.4575   19   21 88544.0000 66408.9897  25.0%   8.4   57s
 24011 16773 69456.4224   30   12 88544.0000 66425.3316  25.0%   8.4   62s
 25585 18008 67543.2010   21   21 88544.0000 66453.1734  24.9%   8.5   67s
 26702 18827 71489.0292   45    1 88544.0000 66455.5782  24.9%   8.4   70s
 28454 20207 67268.8331   26   17 88544.0000 66472.3439  24.9%   8.4   75s
 30373 21791 68625.7636   25   24 88544.0000 66503.1806  24.9%   8.3   80s
 31417 22534 67158.2494   22   25 88544.0000 66506.1283  24.9%   8.3   85s
 33194 23976 68179.7789   25   18 88544.0000 66507.3121  24.9%   8.3   91s
 34940 25437 70404.6734   40    6 88544.0000 66528.2698  24.9%   8.4   98s
 35929 26228 70233.0502   31   12 88544.0000 66532.5489  24.9%   8.3  102s
 37005 27009 67864.6610   30   17 88544.0000 66544.5838  24.8%   8.3  105s
 37903 27713 67469.8798   25   19 88544.0000 66551.4221  24.8%   8.3  110s
 39579 28765 67506.1183   26   18 88544.0000 66551.4221  24.8%   8.1  115s
 42269 30627 66648.3977   22   27 88544.0000 66571.5276  24.8%   8.0  123s
 43318 31502 66704.2055   24   25 88544.0000 66578.1900  24.8%   8.0  127s
 44410 32346 66823.5945   25   20 88544.0000 66586.2005  24.8%   8.0  133s
 45549 33347 69751.7997   25   23 88544.0000 66593.2851  24.8%   8.0  138s
 46783 34287 69016.5160   27   17 88544.0000 66593.2851  24.8%   8.0  142s
 47994 35257 69542.6128   38    6 88544.0000 66607.5869  24.8%   8.0  148s
 49409 36275 70920.0888   39    5 88544.0000 66607.5869  24.8%   8.0  154s
 50642 37320 68518.7993   25   17 88544.0000 66631.3777  24.7%   8.0  159s
 51921 38318 76515.0000   49    - 88544.0000 66637.4588  24.7%   8.0  164s
 53273 39352 76833.1173   28   15 88544.0000 66644.3469  24.7%   8.0  169s
 54381 40463 88297.5395   45    2 88544.0000 66645.7543  24.7%   8.0  176s
 55864 41405 68029.9381   27   18 88544.0000 66660.2047  24.7%   8.0  182s
 56987 42438 68422.0716   31   13 88544.0000 66664.0013  24.7%   8.0  188s
 58140 43456 68039.8875   28   16 88544.0000 66664.0013  24.7%   8.1  193s
 59446 44539 69298.8738   30   18 88544.0000 66664.0013  24.7%   8.1  200s
 60949 45791 70079.2696   34   14 88544.0000 66674.2840  24.7%   8.1  209s
 62518 47094 68886.4382   32   13 88544.0000 66686.1187  24.7%   8.1  216s
 64156 47418 70591.0000   46   34 88544.0000 66698.6548  24.7%   8.1  249s
 64158 47419 75233.0000   49   38 88544.0000 66698.6548  24.7%   8.1  252s
 64159 47420 70456.9974   44   37 88544.0000 66698.6548  24.7%   8.1  255s
 64162 47422 69775.0000   50   38 88544.0000 66698.6548  24.7%   8.1  260s
H64163 45051                    82138.000000 66698.6548  18.8%   8.1  267s
H64167 42800                    77394.000000 66698.6548  13.8%   8.1  272s
 64172 42804 77394.0000   47   37 77394.0000 66698.6548  13.8%   8.1  277s
H64176 40666                    76633.000000 66698.6548  13.0%   8.1  282s
H64177 40667                    75591.000000 66698.6548  11.8%   8.1  282s
 64181 40670 70604.0665   32   36 75591.0000 66698.6548  11.8%   8.1  286s
 64184 40672 67378.4834   29   37 75591.0000 66698.6548  11.8%   8.1  291s
 64189 40675 70612.5212   39   37 75591.0000 66698.6548  11.8%   8.1  296s
 64194 40678 69929.7463   35   36 75591.0000 66698.6548  11.8%   8.1  301s
 64199 40682 73022.0000   49   37 75591.0000 66698.6548  11.8%   8.1  306s
H64202 38649                    75417.000000 66731.2533  11.5%   8.1  310s
 64207 38652 68981.0784   37   38 75417.0000 66753.5226  11.5%   8.1  315s
H64210 36720                    73935.000000 66764.2451  9.70%   8.1  319s
 64212 36721 67879.9675   27   38 73935.0000 66764.2451  9.70%   8.1  320s
 64216 36724 67063.7942   34   40 73935.0000 66789.0024  9.67%   8.1  325s
 64221 36727 70318.1178   42   40 73935.0000 66789.0024  9.67%   8.1  331s
 64224 36729 67400.6236   26   40 73935.0000 66796.7388  9.65%   8.1  336s
 64229 36733 72006.0000   47   40 73935.0000 66817.7227  9.63%   8.1  341s
 64235 36737 71009.3554   44   38 73935.0000 66878.6975  9.54%   8.1  346s
 64240 36740 68795.9910   40   40 73935.0000 66901.8026  9.51%   8.1  351s
 64244 36743 69262.5333   33   40 73935.0000 66937.5429  9.46%   8.1  356s
 64248 36745 69760.0000   47   38 73935.0000 66946.5998  9.45%   8.1  361s
 64253 36749 68544.3102   32   38 73935.0000 66973.5536  9.42%   8.1  366s
 64256 36751 70591.0000   46   38 73935.0000 66985.1065  9.40%   8.1  371s
 64258 36752 73935.0000   49   38 73935.0000 66992.8790  9.39%   8.1  376s
