
Gurobi 13.0.2 (win64) logging started Sat Jul 11 08:03:44 2026

Set parameter LogFile to value "logs/kstar_nI20_nJ20_nK50_nL10_tI5_tJ5_s3_m1_exact_s0_20260711-080344.gurobi.log"
Set parameter Seed to value 0
Set parameter TimeLimit to value 599.9804452
Set parameter MIPGap to value 0
Set parameter MIPGapAbs to value 0.5
Set parameter Cutoff to value 1e+100
Gurobi Optimizer version 13.0.2 build v13.0.2rc1 (win64 - Windows 11+.0 (26200.2))

CPU model: Intel(R) Core(TM) i9-14900HX, instruction set [SSE2|AVX|AVX2]
Thread count: 24 physical cores, 32 logical processors, using up to 32 threads

Non-default parameters:
TimeLimit  599.9804452
MIPGap  0
MIPGapAbs  0.5
PreCrush  1
LazyConstraints  1

Optimize a model with 20 rows, 50 columns and 400 nonzeros (Min)
Model fingerprint: 0xbfcd80de
Model has 50 linear objective coefficients
Variable types: 10 continuous, 40 integer (40 binary)
Coefficient statistics:
  Matrix range     [7e+00, 7e+02]
  Objective range  [1e+00, 5e+02]
  Bounds range     [1e+00, 7e+03]
  RHS range        [6e+02, 7e+02]

Using branch priorities.
Presolve removed 18 rows and 0 columns
Presolve time: 0.00s
Presolved: 2 rows, 50 columns, 40 nonzeros
Variable types: 10 continuous, 40 integer (40 binary)

Root relaxation: objective 5.926254e+04, 8 iterations, 0.00 seconds (0.00 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 63601.2114    0   40 171099.000 63601.2114  62.8%     -    0s
     0     0 63602.2926    0   40 171099.000 63602.2926  62.8%     -    0s
     0     0 63616.9496    0   39 171099.000 63616.9496  62.8%     -    0s
     0     0 63618.1696    0   38 171099.000 63618.1696  62.8%     -    0s
     0     0 63620.1241    0   40 171099.000 63620.1241  62.8%     -    0s
     0     0 63626.0069    0   39 171099.000 63626.0069  62.8%     -    0s
     0     0 63783.6050    0   32 171099.000 63783.6050  62.7%     -    0s
H    0     0                    161400.00000 63800.0678  60.5%     -    0s
     0     0 63815.9870    0   38 161400.000 63815.9870  60.5%     -    0s
     0     0 63823.6748    0   39 161400.000 63823.6748  60.5%     -    0s
     0     0 63892.6109    0   37 161400.000 63892.6109  60.4%     -    0s
     0     0 63920.9517    0   39 161400.000 63920.9517  60.4%     -    0s
H    0     0                    161352.00000 63925.9298  60.4%     -    0s
H    0     0                    158385.00000 63925.9298  59.6%     -    0s
H    0     0                    147867.00000 63925.9298  56.8%     -    0s
H    0     0                    137401.00000 63925.9298  53.5%     -    0s
     0     2 63936.9827    0   38 137401.000 63936.9827  53.5%     -    0s
H 3322  2636                    101779.00000 64245.2386  36.9%   4.1    3s
H 3327  2507                    96021.000000 64245.2386  33.1%   4.1    4s
  3333  2511 66202.6223   26   37 96021.0000 64245.2386  33.1%   4.1    5s
H 3333  2385                    95112.000000 64245.2386  32.5%   4.1    5s
H 3338  2268                    83366.000000 64245.2386  22.9%   4.1    5s
