
Gurobi 13.0.2 (win64) logging started Sat Jul 11 01:17:39 2026

Set parameter LogFile to value "logs/kstar_nI20_nJ20_nK100_nL5_tI2_tJ2_s2_m1_exact_s0_20260711-011739.gurobi.log"
Set parameter Seed to value 0
Set parameter TimeLimit to value 599.9842164
Set parameter MIPGap to value 0
Set parameter MIPGapAbs to value 0.5
Set parameter Cutoff to value 1e+100
Gurobi Optimizer version 13.0.2 build v13.0.2rc1 (win64 - Windows 11+.0 (26200.2))

CPU model: Intel(R) Core(TM) i9-14900HX, instruction set [SSE2|AVX|AVX2]
Thread count: 24 physical cores, 32 logical processors, using up to 32 threads

Non-default parameters:
TimeLimit  599.9842164
MIPGap  0
MIPGapAbs  0.5
PreCrush  1
LazyConstraints  1

Optimize a model with 10 rows, 45 columns and 200 nonzeros (Min)
Model fingerprint: 0x901dfaf1
Model has 45 linear objective coefficients
Variable types: 5 continuous, 40 integer (40 binary)
Coefficient statistics:
  Matrix range     [5e+01, 1e+03]
  Objective range  [1e+00, 5e+02]
  Bounds range     [1e+00, 1e+04]
  RHS range        [1e+03, 1e+03]

Using branch priorities.
Presolve removed 6 rows and 0 columns
Presolve time: 0.00s
Presolved: 4 rows, 45 columns, 80 nonzeros
Variable types: 5 continuous, 40 integer (40 binary)

Root relaxation: objective 6.065235e+04, 5 iterations, 0.00 seconds (0.00 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 40797 28842 67077.0000   38    - 191954.000 61674.5678  67.9%   5.8  133s
 41562 29518 61850.8255   31   11 191954.000 61678.2257  67.9%   5.8  139s
 42548 29857 62120.3774   26    9 191954.000 61679.6003  67.9%   5.8  145s
 42722 30215 62194.5694   27    6 191954.000 61679.6003  67.9%   5.8  152s
 43314 30653 62290.5417   28    5 191954.000 61679.8965  67.9%   5.8  159s
 43901 31230 62335.9963   29    4 191954.000 61682.8253  67.9%   5.8  165s
 44679 31814 61902.2527   25   15 191954.000 61687.3063  67.9%   5.8  173s
 45363 32533 63390.6960   45    2 191954.000 61689.5199  67.9%   5.8  180s
 46485 33470 62646.3654   35    7 191954.000 61691.6135  67.9%   5.9  188s
 47701 34304 63118.7869   39    3 191954.000 61694.5899  67.9%   5.9  196s
 48925 35367 66014.3236   40    4 191954.000 61698.0701  67.9%   5.9  203s
 50322 36352 65251.0000   45    - 191954.000 61700.9619  67.9%   5.9  212s
 51640 37606 62102.4390   25   12 191954.000 61702.9866  67.9%   5.9  220s
 53339 38935 63055.8135   39    7 191954.000 61706.2475  67.9%   5.9  229s
 54642 39249 62307.7978   36    9 191954.000 61709.0234  67.9%   5.9  230s
 55056 39324 63096.0000   39   28 191954.000 61711.8259  67.9%   5.9  255s
H55057 37358                    150128.00000 61711.8259  58.9%   5.9  257s
 55060 37360 63523.0000   42   24 150128.000 61711.8259  58.9%   5.9  261s
 55062 37361 62704.5802   40   28 150128.000 61711.8259  58.9%   5.9  265s
 55064 37362 62740.2965   32   32 150128.000 61711.8259  58.9%   5.9  272s
H55065 35495                    139492.00000 61711.8259  55.8%   5.9  278s
H55065 33720                    133577.00000 61711.8259  53.8%   5.9  278s
 55067 33721 61856.3483   33   32 133577.000 61711.8259  53.8%   5.9  280s
 55069 33723 63091.8000   41   34 133577.000 61711.8259  53.8%   5.9  285s
 55071 33724 62209.0671   35   33 133577.000 61711.8259  53.8%   5.9  290s
 55073 33725 63003.0000   37   35 133577.000 61711.8259  53.8%   5.9  295s
 55075 33727 63239.0000   48   33 133577.000 61711.8259  53.8%   5.9  301s
H55075 32040                    123678.00000 61711.8259  50.1%   5.9  302s
 55083 32054 61711.8259   29   23 123678.000 61711.8259  50.1%   5.9  305s
 55139 32115 61711.8259   32   23 123678.000 61711.8259  50.1%   6.0  310s
 55416 32335 62532.6438   37    4 123678.000 61711.8259  50.1%   6.0  315s
 55592 32490 61711.8259   36   20 123678.000 61711.8259  50.1%   6.1  320s
 55990 32619 73893.0000   62    - 123678.000 61711.8259  50.1%   6.1  325s
 56501 32888 61836.6344   40   16 123678.000 61711.8259  50.1%   6.1  330s
 57024 33195 62208.6584   44   12 123678.000 61711.8259  50.1%   6.1  335s
 57301 33321 62490.5947   46    6 123678.000 61711.8259  50.1%   6.1  341s
 58021 33643 63489.4511   56    2 123678.000 61711.8259  50.1%   6.1  345s
*58554 32261              66    122503.00000 61711.8259  49.6%   6.1  347s
 58798 32357 62494.1908   42    8 122503.000 61711.8259  49.6%   6.1  352s
 59265 32683 63118.9140   56    2 122503.000 61711.8259  49.6%   6.1  356s
 60117 33067 62156.3981   50    9 122503.000 61711.8259  49.6%   6.1  360s
 61370 33508 62825.1954   53    1 122503.000 61711.8259  49.6%   6.2  367s
 61421 33774 62894.7233   54    2 122503.000 61711.8259  49.6%   6.2  371s
 62576 34257 61965.9948   40   15 122503.000 61711.8259  49.6%   6.1  376s
 63184 34266 63507.8380   63    2 122503.000 61711.8259  49.6%   6.1  380s
 63690 34793 62150.3901   39   13 122503.000 61711.8259  49.6%   6.2  387s
 64490 35094 62014.6975   50   14 122503.000 61711.8259  49.6%   6.2  390s
 65679 35829 63027.5457   54    4 122503.000 61711.8259  49.6%   6.2  396s
 67092 36080 61907.4974   47   16 122503.000 61711.8259  49.6%   6.2  404s
 67203 36411 61958.3833   48   15 122503.000 61711.8259  49.6%   6.2  410s
