
Gurobi 13.0.2 (win64) logging started Sat Jul 11 01:37:45 2026

Set parameter LogFile to value "logs/kstar_nI20_nJ20_nK100_nL5_tI2_tJ2_s4_m1_exact_s0_20260711-013745.gurobi.log"
Set parameter Seed to value 0
Set parameter TimeLimit to value 599.982877
Set parameter MIPGap to value 0
Set parameter MIPGapAbs to value 0.5
Set parameter Cutoff to value 1e+100
Gurobi Optimizer version 13.0.2 build v13.0.2rc1 (win64 - Windows 11+.0 (26200.2))

CPU model: Intel(R) Core(TM) i9-14900HX, instruction set [SSE2|AVX|AVX2]
Thread count: 24 physical cores, 32 logical processors, using up to 32 threads

Non-default parameters:
TimeLimit  599.982877
MIPGap  0
MIPGapAbs  0.5
PreCrush  1
LazyConstraints  1

Optimize a model with 10 rows, 45 columns and 200 nonzeros (Min)
Model fingerprint: 0x3ae819f8
Model has 45 linear objective coefficients
Variable types: 5 continuous, 40 integer (40 binary)
Coefficient statistics:
  Matrix range     [2e+01, 1e+03]
  Objective range  [1e+00, 5e+02]
  Bounds range     [1e+00, 1e+04]
  RHS range        [1e+03, 1e+03]

Using branch priorities.
Presolve removed 6 rows and 0 columns
Presolve time: 0.00s
Presolved: 4 rows, 45 columns, 80 nonzeros
Variable types: 5 continuous, 40 integer (40 binary)

Root relaxation: objective 5.548375e+04, 5 iterations, 0.00 seconds (0.00 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 57523.1605    0   37 227977.000 57523.1605  74.8%     -    1s
     0     0 57527.7924    0   36 227977.000 57527.7924  74.8%     -    1s
     0     0 57529.7548    0   36 227977.000 57529.7548  74.8%     -    1s
     0     0 57533.3825    0   37 227977.000 57533.3825  74.8%     -    1s
     0     0 57551.1916    0   35 227977.000 57551.1916  74.8%     -    1s
     0     0 57585.6892    0   37 227977.000 57585.6892  74.7%     -    1s
     0     0 57597.9057    0   37 227977.000 57597.9057  74.7%     -    1s
     0     0 57604.0083    0   38 227977.000 57604.0083  74.7%     -    1s
     0     0 57607.4618    0   36 227977.000 57607.4618  74.7%     -    1s
     0     0 57647.8101    0   31 227977.000 57647.8101  74.7%     -    1s
     0     0 57680.2637    0   34 227977.000 57680.2637  74.7%     -    1s
     0     0 57691.8041    0   35 227977.000 57691.8041  74.7%     -    1s
     0     0 57714.9538    0   32 227977.000 57714.9538  74.7%     -    1s
     0     0 57721.3297    0   37 227977.000 57721.3297  74.7%     -    1s
     0     0 57735.3966    0   33 227977.000 57735.3966  74.7%     -    1s
     0     0 57751.4595    0   37 227977.000 57751.4595  74.7%     -    1s
     0     0 57762.8895    0   36 227977.000 57762.8895  74.7%     -    1s
     0     0 57763.8560    0   38 227977.000 57763.8560  74.7%     -    1s
     0     0 57780.8816    0   33 227977.000 57780.8816  74.7%     -    1s
     0     0 57800.9479    0   37 227977.000 57800.9479  74.6%     -    1s
     0     0 57831.8623    0   33 227977.000 57831.8623  74.6%     -    1s
     0     0 57845.0268    0   33 227977.000 57845.0268  74.6%     -    1s
     0     0 57860.2682    0   34 227977.000 57860.2682  74.6%     -    1s
     0     0 57873.6247    0   37 227977.000 57873.6247  74.6%     -    1s
     0     0 57891.1125    0   33 227977.000 57891.1125  74.6%     -    1s
     0     0 57909.5984    0   37 227977.000 57909.5984  74.6%     -    1s
     0     0 57927.4438    0   33 227977.000 57927.4438  74.6%     -    1s
     0     0 57935.2679    0   36 227977.000 57935.2679  74.6%     -    1s
     0     0 57944.7831    0   34 227977.000 57944.7831  74.6%     -    1s
     0     0 57964.7420    0   36 227977.000 57964.7420  74.6%     -    1s
     0     0 57975.4533    0   32 227977.000 57975.4533  74.6%     -    1s
     0     0 57985.1345    0   36 227977.000 57985.1345  74.6%     -    1s
     0     0 58001.1495    0   36 227977.000 58001.1495  74.6%     -    1s
     0     0 58009.8188    0   35 227977.000 58009.8188  74.6%     -    1s
     0     0 58014.0714    0   33 227977.000 58014.0714  74.6%     -    1s
     0     0 58016.7515    0   38 227977.000 58016.7515  74.6%     -    1s
     0     0 58022.8197    0   35 227977.000 58022.8197  74.5%     -    1s
     0     0 58027.4061    0   37 227977.000 58027.4061  74.5%     -    1s
     0     0 58037.1943    0   36 227977.000 58037.1943  74.5%     -    1s
     0     0 58038.3348    0   36 227977.000 58038.3348  74.5%     -    1s
     0     0 58040.4909    0   36 227977.000 58040.4909  74.5%     -    1s
     0     0 58043.6567    0   39 227977.000 58043.6567  74.5%     -    1s
     0     0 58049.9457    0   36 227977.000 58049.9457  74.5%     -    1s
     0     0 58055.5871    0   37 227977.000 58055.5871  74.5%     -    1s
     0     0 58063.4676    0   39 227977.000 58063.4676  74.5%     -    1s
     0     0 58067.0639    0   37 227977.000 58067.0639  74.5%     -    1s
     0     0 58078.6327    0   37 227977.000 58078.6327  74.5%     -    1s
     0     0 58082.9109    0   39 227977.000 58082.9109  74.5%     -    1s
     0     0 58100.1995    0   32 227977.000 58100.1995  74.5%     -    1s
     0     0 58130.5487    0   37 227977.000 58130.5487  74.5%     -    1s
     0     0 58142.9670    0   34 227977.000 58142.9670  74.5%     -    1s
     0     0 58157.0650    0   37 227977.000 58157.0650  74.5%     -    1s
     0     0 58195.2427    0   32 227977.000 58195.2427  74.5%     -    1s
     0     0 58205.2842    0   38 227977.000 58205.2842  74.5%     -    1s
     0     0 58213.2198    0   37 227977.000 58213.2198  74.5%     -    1s
     0     0 58214.7303    0   38 227977.000 58214.7303  74.5%     -    1s
     0     0 58233.3949    0   37 227977.000 58233.3949  74.5%     -    1s
     0     0 58260.9400    0   36 227977.000 58260.9400  74.4%     -    1s
     0     0 58277.7746    0   37 227977.000 58277.7746  74.4%     -    1s
     0     0 58278.4453    0   39 227977.000 58278.4453  74.4%     -    1s
     0     0 58279.5358    0   38 227977.000 58279.5358  74.4%     -    1s
     0     0 58281.7678    0   36 227977.000 58281.7678  74.4%     -    1s
     0     0 58286.1156    0   36 227977.000 58286.1156  74.4%     -    1s
     0     0 58310.4425    0   36 227977.000 58310.4425  74.4%     -    1s
     0     0 58322.8823    0   33 227977.000 58322.8823  74.4%     -    1s
     0     0 58327.9723    0   36 227977.000 58327.9723  74.4%     -    1s
     0     0 58340.7450    0   36 227977.000 58340.7450  74.4%     -    1s
     0     0 58343.3841    0   39 227977.000 58343.3841  74.4%     -    1s
     0     0 58507.4190    0   27 227977.000 58507.4190  74.3%     -    1s
     0     0 58567.3660    0   35 227977.000 58567.3660  74.3%     -    1s
     0     0 58601.5755    0   32 227977.000 58601.5755  74.3%     -    1s
     0     0 58624.9542    0   36 227977.000 58624.9542  74.3%     -    1s
     0     0 58637.1509    0   35 227977.000 58637.1509  74.3%     -    1s
     0     0 58649.7692    0   38 227977.000 58649.7692  74.3%     -    1s
     0     0 58669.1701    0   33 227977.000 58669.1701  74.3%     -    1s
     0     0 58680.3403    0   33 227977.000 58680.3403  74.3%     -    1s
     0     0 58696.8436    0   35 227977.000 58696.8436  74.3%     -    1s
     0     0 58698.4433    0   35 227977.000 58698.4433  74.3%     -    1s
     0     0 58701.8321    0   36 227977.000 58701.8321  74.3%     -    1s
     0     0 58705.6048    0   38 227977.000 58705.6048  74.2%     -    1s
     0     0 58711.8510    0   38 227977.000 58711.8510  74.2%     -    1s
     0     0 58722.7438    0   37 227977.000 58722.7438  74.2%     -    1s
     0     0 58740.1736    0   37 227977.000 58740.1736  74.2%     -    1s
     0     0 58742.7397    0   38 227977.000 58742.7397  74.2%     -    1s
     0     0 58756.5210    0   37 227977.000 58756.5210  74.2%     -    1s
     0     0 58770.3049    0   37 227977.000 58770.3049  74.2%     -    1s
     0     0 58802.6153    0   33 227977.000 58802.6153  74.2%     -    1s
     0     0 58853.0460    0   34 227977.000 58853.0460  74.2%     -    1s
     0     0 58870.8478    0   36 227977.000 58870.8478  74.2%     -    1s
     0     0 58895.9050    0   37 227977.000 58895.9050  74.2%     -    1s
     0     0 58965.7712    0   36 227977.000 58965.7712  74.1%     -    1s
     0     0 58975.3216    0   38 227977.000 58975.3216  74.1%     -    1s
     0     0 58980.2823    0   35 227977.000 58980.2823  74.1%     -    1s
     0     0 58989.8755    0   36 227977.000 58989.8755  74.1%     -    1s
     0     0 59003.4522    0   38 227977.000 59003.4522  74.1%     -    1s
     0     0 59029.9582    0   37 227977.000 59029.9582  74.1%     -    1s
     0     0 59053.1397    0   37 227977.000 59053.1397  74.1%     -    1s
     0     0 59072.2663    0   36 227977.000 59072.2663  74.1%     -    1s
     0     0 59083.4912    0   37 227977.000 59083.4912  74.1%     -    1s
     0     0 59089.2033    0   37 227977.000 59089.2033  74.1%     -    1s
     0     0 59105.1492    0   38 227977.000 59105.1492  74.1%     -    1s
     0     0 59121.8561    0   35 227977.000 59121.8561  74.1%     -    1s
     0     0 59167.0231    0   38 227977.000 59167.0231  74.0%     -    1s
     0     0 59187.1231    0   38 227977.000 59187.1231  74.0%     -    1s
     0     0 59296.9057    0   31 227977.000 59296.9057  74.0%     -    1s
     0     0 59327.2878    0   37 227977.000 59327.2878  74.0%     -    1s
     0     0 59336.4726    0   33 227977.000 59336.4726  74.0%     -    1s
     0     0 59348.8632    0   36 227977.000 59348.8632  74.0%     -    1s
     0     0 59365.9647    0   36 227977.000 59365.9647  74.0%     -    1s
     0     0 59405.2305    0   40 227977.000 59405.2305  73.9%     -    1s
     0     0 59412.4833    0   39 227977.000 59412.4833  73.9%     -    1s
     0     0 59417.5350    0   39 227977.000 59417.5350  73.9%     -    1s
     0     0 59449.9146    0   38 227977.000 59449.9146  73.9%     -    1s
     0     0 59464.0068    0   37 227977.000 59464.0068  73.9%     -    1s
     0     0 59489.2258    0   38 227977.000 59489.2258  73.9%     -    1s
     0     0 59496.6250    0   39 227977.000 59496.6250  73.9%     -    1s
     0     0 59498.4231    0   39 227977.000 59498.4231  73.9%     -    1s
     0     0 59505.7853    0   35 227977.000 59505.7853  73.9%     -    1s
     0     0 59564.6794    0   36 227977.000 59564.6794  73.9%     -    1s
     0     0 59569.4916    0   37 227977.000 59569.4916  73.9%     -    1s
     0     0 59569.7627    0   39 227977.000 59569.7627  73.9%     -    1s
     0     0 59570.1635    0   39 227977.000 59570.1635  73.9%     -    1s
     0     0 59572.4216    0   37 227977.000 59572.4216  73.9%     -    1s
     0     0 59578.2722    0   38 227977.000 59578.2722  73.9%     -    1s
     0     0 59585.7781    0   36 227977.000 59585.7781  73.9%     -    1s
     0     0 59602.3252    0   37 227977.000 59602.3252  73.9%     -    1s
     0     0 59615.8369    0   40 227977.000 59615.8369  73.9%     -    1s
     0     0 59619.2280    0   40 227977.000 59619.2280  73.8%     -    1s
     0     0 59628.6251    0   38 227977.000 59628.6251  73.8%     -    1s
     0     0 59631.7608    0   39 227977.000 59631.7608  73.8%     -    1s
     0     0 59643.8275    0   39 227977.000 59643.8275  73.8%     -    1s
     0     0 59649.8174    0   40 227977.000 59649.8174  73.8%     -    1s
     0     0 59654.5391    0   40 227977.000 59654.5391  73.8%     -    1s
     0     0 59660.3903    0   39 227977.000 59660.3903  73.8%     -    1s
     0     0 59673.5738    0   35 227977.000 59673.5738  73.8%     -    1s
     0     0 59686.7710    0   40 227977.000 59686.7710  73.8%     -    1s
     0     0 59755.3043    0   36 227977.000 59755.3043  73.8%     -    1s
     0     0 59774.4792    0   36 227977.000 59774.4792  73.8%     -    1s
     0     0 59779.8986    0   35 227977.000 59779.8986  73.8%     -    1s
     0     0 59831.9172    0   39 227977.000 59831.9172  73.8%     -    1s
     0     0 59859.6601    0   35 227977.000 59859.6601  73.7%     -    1s
     0     0 59870.3544    0   36 227977.000 59870.3544  73.7%     -    1s
     0     0 59875.5629    0   37 227977.000 59875.5629  73.7%     -    1s
     0     0 59892.8728    0   37 227977.000 59892.8728  73.7%     -    1s
     0     0 59904.1281    0   39 227977.000 59904.1281  73.7%     -    1s
     0     0 59910.0350    0   38 227977.000 59910.0350  73.7%     -    1s
     0     0 59936.4088    0   37 227977.000 59936.4088  73.7%     -    1s
     0     0 59944.0024    0   39 227977.000 59944.0024  73.7%     -    1s
     0     0 59960.7161    0   37 227977.000 59960.7161  73.7%     -    1s
     0     0 59969.4759    0   38 227977.000 59969.4759  73.7%     -    1s
     0     0 59969.7038    0   39 227977.000 59969.7038  73.7%     -    1s
     0     0 59976.8642    0   38 227977.000 59976.8642  73.7%     -    1s
     0     0 59983.1619    0   39 227977.000 59983.1619  73.7%     -    1s
     0     0 59984.0146    0   39 227977.000 59984.0146  73.7%     -    1s
     0     0 60013.1567    0   37 227977.000 60013.1567  73.7%     -    1s
     0     0 60025.1228    0   39 227977.000 60025.1228  73.7%     -    1s
     0     0 60038.5848    0   35 227977.000 60038.5848  73.7%     -    1s
     0     0 60052.5052    0   37 227977.000 60052.5052  73.7%     -    1s
     0     0 60056.8952    0   38 227977.000 60056.8952  73.7%     -    1s
     0     0 60059.8026    0   39 227977.000 60059.8026  73.7%     -    1s
     0     0 60067.2621    0   36 227977.000 60067.2621  73.7%     -    1s
     0     0 60072.1009    0   38 227977.000 60072.1009  73.6%     -    1s
     0     0 60075.1585    0   38 227977.000 60075.1585  73.6%     -    1s
     0     0 60078.4097    0   38 227977.000 60078.4097  73.6%     -    1s
     0     0 60079.6078    0   39 227977.000 60079.6078  73.6%     -    1s
     0     0 60088.6803    0   36 227977.000 60088.6803  73.6%     -    1s
     0     0 60095.5511    0   34 227977.000 60095.5511  73.6%     -    1s
     0     0 60098.7874    0   35 227977.000 60098.7874  73.6%     -    1s
     0     0 60100.2384    0   36 227977.000 60100.2384  73.6%     -    1s
     0     0 60100.7782    0   37 227977.000 60100.7782  73.6%     -    1s
     0     0 60102.4288    0   36 227977.000 60102.4288  73.6%     -    1s
     0     0 60106.8075    0   35 227977.000 60106.8075  73.6%     -    1s
     0     0 60108.0770    0   35 227977.000 60108.0770  73.6%     -    2s
     0     0 60109.1648    0   36 227977.000 60109.1648  73.6%     -    2s
     0     0 60111.8896    0   37 227977.000 60111.8896  73.6%     -    2s
     0     0 60114.1741    0   38 227977.000 60114.1741  73.6%     -    2s
     0     0 60115.4057    0   37 227977.000 60115.4057  73.6%     -    2s
     0     0 60116.4807    0   37 227977.000 60116.4807  73.6%     -    2s
     0     0 60117.6445    0   37 227977.000 60117.6445  73.6%     -    2s
     0     0 60117.7517    0   38 227977.000 60117.7517  73.6%     -    2s
     0     0 60385.8585    0   33 227977.000 60385.8585  73.5%     -    2s
     0     0 60398.4438    0   34 227977.000 60398.4438  73.5%     -    2s
     0     0 60491.9234    0   34 227977.000 60491.9234  73.5%     -    2s
     0     0 60509.5115    0   36 227977.000 60509.5115  73.5%     -    2s
     0     2 60521.2070    0   38 227977.000 60521.2070  73.5%     -    2s
  3920  3042 61396.3327   15   36 227977.000 60785.5989  73.3%   2.8    5s
H 3921  2890                    151589.00000 60785.5989  59.9%   2.8    5s
H 3921  2746                    151257.00000 60785.5989  59.8%   2.8    5s
H 3926  2611                    102675.00000 60785.5989  40.8%   2.8    7s
H 3926  2481                    94052.000000 60785.5989  35.4%   2.8    7s
H 3942  2367                    86551.000000 60785.5989  29.8%   2.7    9s
  3947  2370 61058.4381   18   31 86551.0000 60785.5989  29.8%   2.7   10s
H 3948  2252                    79520.000000 60785.5989  23.6%   2.7   10s
  4863  2848 61422.4761   29   13 79520.0000 60814.8683  23.5%   3.9   15s
  6661  3591 61397.7320   34    3 79520.0000 60818.6202  23.5%   4.1   20s
  9575  4737 60929.9593   21   16 79520.0000 60912.3449  23.4%   4.3   25s
 11535  5927 62571.0000   43    - 79520.0000 60953.1828  23.3%   4.4   30s
 13723  7387 61508.0947   34    2 79520.0000 60964.6344  23.3%   4.4   35s
 16375  9238 73378.1194   50    3 79520.0000 60986.1436  23.3%   4.3   40s
 17287  9938 61151.2069   23   17 79520.0000 60988.8676  23.3%   4.4   45s
 18649 10908 61047.8566   23   19 79520.0000 60989.0061  23.3%   4.4   50s
 20496 12125 61532.5135   30    4 79520.0000 61002.9104  23.3%   4.4   55s
 21815 13252 61149.8325   25   16 79520.0000 61008.2629  23.3%   4.4   60s
 23869 14661 61598.1368   31   10 79520.0000 61008.2629  23.3%   4.4   66s
 25551 15789 63055.0390   43    2 79520.0000 61031.1424  23.3%   4.5   71s
 26714 16806 61215.4241   25   17 79520.0000 61037.0601  23.2%   4.5   75s
 28924 18260 61334.5745   26   16 79520.0000 61049.2536  23.2%   4.5   82s
 29438 18822 61449.2790   27   14 79520.0000 61050.1844  23.2%   4.5   85s
 31233 20129 61925.4118   32    9 79520.0000 61058.6297  23.2%   4.6   92s
 32281 20707 61395.0549   24   16 79520.0000 61063.3811  23.2%   4.6   95s
 33475 21816 61542.5103   28   18 79520.0000 61066.9129  23.2%   4.6  101s
 35070 22621 61146.8410   23   23 79520.0000 61075.0415  23.2%   4.6  107s
 35338 23210 61374.3396   24   20 79520.0000 61075.2047  23.2%   4.6  111s
 37679 24934 62442.7471   39    1 79520.0000 61086.5251  23.2%   4.6  117s
 38917 25874 62586.5948   42    3 79520.0000 61090.8422  23.2%   4.7  121s
 41146 27200 63099.6782   36    1 79520.0000 61095.5835  23.2%   4.7  128s
 41900 27651 61823.4387   28    7 79520.0000 61096.3086  23.2%   4.7  131s
 42288 28119 61891.2125   29    8 79520.0000 61102.0459  23.2%   4.7  137s
 43064 28821 61467.8290   29   13 79520.0000 61102.4435  23.2%   4.7  143s
 44093 29724 62315.4615   32   11 79520.0000 61105.0678  23.2%   4.7  147s
 45547 30737 64012.4054   41    3 79520.0000 61111.2095  23.1%   4.7  152s
 46945 31762 61941.0447   29    8 79520.0000 61114.8647  23.1%   4.7  157s
 48181 32708 61955.3180   25   14 79520.0000 61119.7686  23.1%   4.8  161s
 49324 32955 75349.0000   49   36 79520.0000 61119.9142  23.1%   4.8  182s
 49326 32956 61447.5966   30   34 79520.0000 61119.9142  23.1%   4.8  185s
 49330 32959 62151.8680   38   31 79520.0000 61119.9142  23.1%   4.8  191s
 49333 32961 61124.3753   28   33 79520.0000 61119.9142  23.1%   4.8  195s
 49335 32962 61337.6547   29   33 79520.0000 61119.9142  23.1%   4.8  201s
 49338 32964 62176.0000   38   31 79520.0000 61119.9142  23.1%   4.8  205s
 49341 32966 62432.0000   38   29 79520.0000 61119.9142  23.1%   4.8  211s
 49344 32968 62443.0000   41   32 79520.0000 61119.9142  23.1%   4.8  216s
 49347 32970 61824.0701   29   32 79520.0000 61119.9142  23.1%   4.8  221s
 49349 32972 61774.2037   32   32 79520.0000 61119.9142  23.1%   4.8  225s
 49352 32974 62479.0000   38   31 79520.0000 61119.9142  23.1%   4.8  230s
 49358 32983 61119.9142   24   29 79520.0000 61119.9142  23.1%   4.8  235s
 49418 33051 61119.9142   28   21 79520.0000 61119.9142  23.1%   4.8  241s
 49538 33131 61220.3675   30   18 79520.0000 61119.9142  23.1%   4.9  246s
 49813 33402 62425.5194   36    9 79520.0000 61119.9142  23.1%   4.9  251s
 50199 33565 63067.3071   40    7 79520.0000 61119.9142  23.1%   4.9  255s
 50493 33686 77521.4761   44    9 79520.0000 61119.9142  23.1%   5.0  260s
 50929 33840 77855.2249   48    5 79520.0000 61119.9142  23.1%   5.0  265s
 51292 34048     cutoff   55      79520.0000 61119.9142  23.1%   5.0  270s
 51877 34196 62051.1100   49    1 79520.0000 61119.9142  23.1%   5.0  275s
 52836 34524 69127.0000   54    - 79520.0000 61119.9142  23.1%   5.0  281s
 53180 34793 61119.9142   32   19 79520.0000 61119.9142  23.1%   5.0  286s
 53746 35090 61119.9142   34   18 79520.0000 61119.9142  23.1%   5.0  290s
 54672 35528 61146.8963   36   17 79520.0000 61119.9142  23.1%   5.0  296s
 55816 36096 61289.9351   38   12 79520.0000 61119.9142  23.1%   5.0  303s
 56588 36402 61294.2659   39   12 79520.0000 61119.9142  23.1%   5.0  306s
 57318 36740 61546.1340   40   12 79520.0000 61119.9142  23.1%   5.0  310s
 59061 37091 61632.0949   42   10 79520.0000 61119.9142  23.1%   5.0  317s
 59135 37360 61742.0534   43    7 79520.0000 61119.9142  23.1%   5.0  321s
 59716 37730 61913.2448   44    9 79520.0000 61119.9142  23.1%   5.0  325s
 60448 38084 61198.7860   38   15 79520.0000 61119.9142  23.1%   5.0  330s
 62140 38787 62671.0960   52    3 79520.0000 61119.9142  23.1%   5.1  339s
 63031 39223 61909.1121   43    8 79520.0000 61119.9142  23.1%   5.1  344s
 63097 39220 61458.4298   37    8 79520.0000 61119.9142  23.1%   5.1  345s
 63978 39728 61410.4238   39   10 79520.0000 61119.9142  23.1%   5.1  350s
 65031 40105 65138.6606   41    7 79520.0000 61119.9142  23.1%   5.1  355s
 66948 41250 61437.8928   39   11 79520.0000 61119.9142  23.1%   5.1  364s
 67960 41627 63384.2142   44    6 79520.0000 61119.9142  23.1%   5.1  368s
 69118 41991 66100.8863   56    1 79520.0000 61119.9142  23.1%   5.1  373s
 70206 42532 61505.1967   41   11 79520.0000 61119.9142  23.1%   5.1  379s
 71433 43016 61452.3699   36   14 79520.0000 61119.9142  23.1%   5.1  384s
 72590 43522     cutoff   55      79520.0000 61119.9142  23.1%   5.1  389s
 73652 44014 61818.5593   43    3 79520.0000 61119.9142  23.1%   5.2  394s
 74704 44409 61199.0590   35   14 79520.0000 61119.9142  23.1%   5.1  400s
 75781 44984 64605.0648   50    1 79520.0000 61119.9142  23.1%   5.1  407s
 77159 45436 61176.9964   35   15 79520.0000 61119.9142  23.1%   5.1  413s
 78232 46034 61939.7167   43    7 79520.0000 61119.9142  23.1%   5.2  420s
 79705 46580 65047.0000   53    - 79520.0000 61119.9142  23.1%   5.1  428s
 81131 47097 67647.1300   50    1 79520.0000 61119.9142  23.1%   5.1  436s
 82429 47573 61649.3234   43   12 79520.0000 61119.9142  23.1%   5.1  443s
 83772 48311 62077.4568   46    4 79520.0000 61119.9142  23.1%   5.1  451s
 85439 49030 61452.9976   38   14 79520.0000 61119.9142  23.1%   5.1  459s
 85733 49002 61119.9142   33   18 79520.0000 61119.9142  23.1%   5.1  460s
 87177 49695 61409.5087   38   11 79520.0000 61119.9142  23.1%   5.1  469s
 88275 49593 69340.7217   49    2 79520.0000 61119.9142  23.1%   5.1  470s
 88760 50250 61798.9749   39   13 79520.0000 61119.9142  23.1%   5.1  478s
 89872 50194 61374.7264   38   10 79520.0000 61119.9142  23.1%   5.2  485s
 89997 51033 61588.1430   41   11 79520.0000 61119.9142  23.1%   5.2  491s
 91025 51690     cutoff   52      79520.0000 61119.9142  23.1%   5.2  498s
 92540 52052     cutoff   56      79520.0000 61119.9142  23.1%   5.2  507s
 94306 52670 61710.0896   44    5 79520.0000 61119.9142  23.1%   5.1  517s
 96190 53291     cutoff   55      79520.0000 61119.9142  23.1%   5.1  529s
 97727 54124 61806.7854   42    7 79520.0000 61119.9142  23.1%   5.1  540s
 99839 54918 61353.9368   37    9 79520.0000 61119.9142  23.1%   5.1  551s
 101757 55506 62022.1099   42   11 79520.0000 61119.9142  23.1%   5.1  562s
 103296 56455 65408.0000   54    - 79520.0000 61119.9142  23.1%   5.1  576s
 105413 57247 61346.4554   37   17 79520.0000 61119.9142  23.1%   5.1  588s
 107558 57922 70225.4815   47    1 79520.0000 61119.9142  23.1%   5.1  599s

Cutting planes:
  User: 5
  Gomory: 5
  MIR: 16
  Flow cover: 26
  Relax-and-lift: 1

Explored 109746 nodes (564876 simplex iterations) in 601.01 seconds (159.71 work units)
Thread count was 32 (of 32 available processors)

Solution count 10: 79520 86551 94052 ... 361737

Time limit reached
Best objective 7.952000000000e+04, best bound 6.111991419361e+04, gap 23.1389%

User-callback calls 245375, time in user-callback 61.63 sec
