
Gurobi 13.0.2 (win64) logging started Wed Jul 15 21:57:44 2026

Set parameter LogFile to value "logs/kstar_nI20_nJ20_nK50_nL5_tI3_tJ3_s4_m1_exact_s0_20260715-215744.gurobi.log"
Set parameter Seed to value 0
Set parameter TimeLimit to value 599.9887855
Set parameter MIPGap to value 0
Set parameter MIPGapAbs to value 0.5
Set parameter Cutoff to value 1e+100
Gurobi Optimizer version 13.0.2 build v13.0.2rc1 (win64 - Windows 11+.0 (26200.2))

CPU model: Intel(R) Core(TM) i9-14900HX, instruction set [SSE2|AVX|AVX2]
Thread count: 24 physical cores, 32 logical processors, using up to 32 threads

Non-default parameters:
TimeLimit  599.9887855
MIPGap  0
MIPGapAbs  0.5
PreCrush  1
LazyConstraints  1

Optimize a model with 10 rows, 45 columns and 200 nonzeros (Min)
Model fingerprint: 0x8cfc2a54
Model has 45 linear objective coefficients
Variable types: 5 continuous, 40 integer (40 binary)
Coefficient statistics:
  Matrix range     [5e+00, 6e+02]
  Objective range  [1e+00, 5e+02]
  Bounds range     [1e+00, 7e+03]
  RHS range        [6e+02, 6e+02]

Using branch priorities.
Presolve removed 2 rows and 0 columns
Presolve time: 0.00s
Presolved: 8 rows, 45 columns, 160 nonzeros
Variable types: 5 continuous, 40 integer (40 binary)

Root relaxation: objective 2.947549e+04, 8 iterations, 0.00 seconds (0.00 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 56197 30527 34718.3043   30   20 44300.0000 33782.5956  23.7%   6.6  145s
 57268 31149 36823.9716   42   13 44300.0000 33782.5956  23.7%   6.7  150s
 58166 31588 42156.1135   48    5 44300.0000 33782.5956  23.7%   6.7  155s
 59144 32094 34055.8205   39   18 44300.0000 33782.5956  23.7%   6.8  160s
 61022 33132 33939.3746   30   25 44300.0000 33782.5956  23.7%   6.8  165s
 63480 34275 34028.5618   32   24 44300.0000 33782.5956  23.7%   6.9  170s
 64091 34606 34690.3356   39   17 44300.0000 33782.5956  23.7%   6.9  175s
 65793 35680 38254.8436   52    1 44300.0000 33782.5956  23.7%   7.0  181s
 67296 36369 36319.8320   56    2 44300.0000 33782.5956  23.7%   7.0  185s
 69039 37140 34227.9771   34   21 44300.0000 33782.5956  23.7%   7.0  191s
 70720 38132 34116.7093   36   21 44300.0000 33782.5956  23.7%   7.1  195s
 73505 39635 33782.5956   32   24 44300.0000 33782.5956  23.7%   7.2  202s
 74677 39773 34303.8863   38   14 44300.0000 33782.5956  23.7%   7.2  206s
 75809 40567 34866.8612   41    9 44300.0000 33782.5956  23.7%   7.2  211s
 77502 41481 33961.6859   31   27 44300.0000 33782.5956  23.7%   7.2  216s
 79075 42811 34676.6282   40   19 44300.0000 33782.5956  23.7%   7.3  221s
 81785 43757 34091.0305   35   22 44300.0000 33782.5956  23.7%   7.3  227s
 83018 44436 34932.5675   38   14 44300.0000 33782.5956  23.7%   7.3  231s
 86013 46018 34369.7178   36   18 44300.0000 33782.5956  23.7%   7.3  238s
 87713 46833 34087.6290   34   24 44300.0000 33782.5956  23.7%   7.3  241s
 89934 47757 40523.0000   58    - 44300.0000 33782.5956  23.7%   7.2  245s
 92879 49384 35573.0472   42   11 44300.0000 33794.0619  23.7%   7.3  253s
 94876 50293 34342.8266   37   17 44300.0000 33801.5704  23.7%   7.3  258s
 96750 51237 35571.2674   35   17 44300.0000 33813.4231  23.7%   7.3  262s
 98722 52051 34569.6785   38   18 44300.0000 33822.0411  23.7%   7.3  266s
 101349 53333 34416.2402   35   20 44300.0000 33827.6948  23.6%   7.2  270s
 103197 53891 35858.6764   43   12 44300.0000 33834.0149  23.6%   7.3  276s
 104661 55066 34680.9700   41   16 44300.0000 33835.5354  23.6%   7.3  281s
 106959 56155 34593.6482   34   19 44300.0000 33843.0205  23.6%   7.3  286s
 109379 57273     cutoff   61      44300.0000 33844.3023  23.6%   7.3  292s
 111684 58478 35185.3295   36   23 44300.0000 33862.4661  23.6%   7.3  297s
 114165 59267 34631.0468   36   19 44300.0000 33871.3931  23.5%   7.3  305s
 116944 60463 38719.4256   57    1 44300.0000 33878.2815  23.5%   7.2  312s
 119360 61806 34333.1132   36   20 44300.0000 33884.5278  23.5%   7.2  319s
 121981 63153 34785.5900   35   14 44300.0000 33894.5392  23.5%   7.3  325s
 124842 64286 34450.6395   37   21 44300.0000 33902.6790  23.5%   7.2  334s
 127466 65746 34646.5848   36   19 44300.0000 33907.8097  23.5%   7.2  341s
 130435 66902 35395.0605   38   18 44300.0000 33917.4699  23.4%   7.2  351s
 133003 68028 34571.4806   38   17 44300.0000 33922.1630  23.4%   7.2  358s
 136557 69372 35768.5652   49    3 44300.0000 33933.2894  23.4%   7.2  367s
 138918 70883 36389.9273   45   11 44300.0000 33937.5476  23.4%   7.2  375s
 141752 72188 35807.0158   39   11 44300.0000 33943.1884  23.4%   7.2  382s
 144443 73360 35014.7587   41   12 44300.0000 33948.7317  23.4%   7.3  391s
 147206 75249 34973.5790   34   23 44300.0000 33954.5672  23.4%   7.2  400s
 149784 76763 40126.1979   47   12 44300.0000 33961.4982  23.3%   7.3  412s
 151753 78874 39973.2820   52    6 44300.0000 33964.9586  23.3%   7.3  420s
 154678 81060 35859.1529   36   18 44300.0000 33972.7515  23.3%   7.3  430s
 157343 81937 35170.2363   42   17 44300.0000 33979.3638  23.3%   7.3  438s
 157961 83248 34745.7301   36   22 44300.0000 33979.9448  23.3%   7.3  446s
 159926 84748 37522.4641   50    1 44300.0000 33980.2963  23.3%   7.3  454s
 161589 86053 36047.0255   52    4 44300.0000 33986.7503  23.3%   7.3  465s
 164074 88037 34818.1036   40   17 44300.0000 33989.4311  23.3%   7.3  477s
 166153 89885 36592.0424   44   15 44300.0000 33997.6861  23.3%   7.3  487s
 168575 91933 35795.7627   37   18 44300.0000 34004.0181  23.2%   7.3  495s
 170927 93971 35321.8030   41   14 44300.0000 34008.1813  23.2%   7.3  504s
 172279 94205 36818.0426   37   15 44300.0000 34011.0055  23.2%   7.3  505s
 173609 95963 35977.8977   43   15 44300.0000 34012.8840  23.2%   7.3  516s
 176077 97984 35874.4162   41   11 44300.0000 34018.8785  23.2%   7.3  524s
 178749 100032 34923.5774   35   23 44300.0000 34025.7851  23.2%   7.3  534s
 181345 102005 36754.1611   34   22 44300.0000 34034.4263  23.2%   7.3  544s
 183638 103943 35355.2387   40   13 44300.0000 34037.2024  23.2%   7.3  553s
 186085 105844     cutoff   56      44300.0000 34041.1511  23.2%   7.3  563s
 188530 107867 36327.8069   45   10 44300.0000 34049.9766  23.1%   7.3  572s
 191139 109772 34671.8772   37   20 44300.0000 34055.2439  23.1%   7.3  586s
 193487 111799 35619.4925   33   26 44300.0000 34062.0560  23.1%   7.3  595s
 196034 112805 34702.4366   33   25 44300.0000 34066.8331  23.1%   7.3  600s

Cutting planes:
  User: 8
  Gomory: 1
  MIR: 18
  Flow cover: 11

Explored 196726 nodes (1449229 simplex iterations) in 600.68 seconds (245.33 work units)
Thread count was 32 (of 32 available processors)

Solution count 10: 44300 45083 45904 ... 68984

Time limit reached
Best objective 4.430000000000e+04, best bound 3.406683313182e+04, gap 23.0997%

User-callback calls 415235, time in user-callback 21.06 sec
