instance,nI,nJ,nK,nL,tI,tJ,seed,kstar_target,md5,status,obj,k_used,kstar,nodes,time,agg,timeout,p1,p2i,p2b,p3,rneg,cap
kstar_nI40_nJ40_nK100_nL10_tI3_tJ3_s3.txt,40,40,100,10,3,3,3,6,9dface8a22ae0562f66e6a69d48c9b13,TIMEOUT,88797,80,6,831,60.026,0,1,0,0,378,0,0,0
kstar_nI40_nJ40_nK100_nL10_tI3_tJ3_s4.txt,40,40,100,10,3,3,4,6,1af88f4f511e1adbc5746e013aaeb568,TIMEOUT,90841,80,6,797,60.066,0,1,0,0,358,0,0,0
kstar_nI40_nJ40_nK100_nL10_tI3_tJ3_s5.txt,40,40,100,10,3,3,5,6,563a511918a182424e60033ba51d754a,TIMEOUT,87706,80,6,813,60.010,0,1,0,0,368,0,0,0
kstar_nI40_nJ40_nK100_nL10_tI4_tJ4_s1.txt,40,40,100,10,4,4,1,8,59f52358edded88c9207a6e70d2cfe81,TIMEOUT,91561,80,8,818,60.061,0,1,0,0,370,0,0,0
kstar_nI40_nJ40_nK100_nL10_tI4_tJ4_s2.txt,40,40,100,10,4,4,2,8,182d8758c6cf5bbc17415d770fa6148a,TIMEOUT,90251,80,8,820,60.042,0,1,0,0,373,0,0,0
kstar_nI40_nJ40_nK100_nL10_tI4_tJ4_s3.txt,40,40,100,10,4,4,3,8,1a1b8054b6ecbbcc8adf6f8f26c688a6,TIMEOUT,89483,80,8,823,60.068,0,1,0,0,376,0,0,0
kstar_nI40_nJ40_nK100_nL10_tI4_tJ4_s4.txt,40,40,100,10,4,4,4,8,f25103f5ed577412726c2e60af32dfa8,TIMEOUT,93545,80,8,815,60.029,0,1,0,0,372,0,0,0
kstar_nI40_nJ40_nK100_nL10_tI4_tJ4_s5.txt,40,40,100,10,4,4,5,8,8d121aff895296306363791b9aa9433c,TIMEOUT,91639,80,8,805,60.041,0,1,0,0,366,0,0,0
kstar_nI40_nJ40_nK100_nL10_tI5_tJ5_s1.txt,40,40,100,10,5,5,1,10,4730b566a4c026deaec689b5acc9293c,TIMEOUT,91589,80,10,814,60.039,0,1,0,0,370,0,0,0
kstar_nI40_nJ40_nK100_nL10_tI5_tJ5_s2.txt,40,40,100,10,5,5,2,10,b6dcbdba2d70ef8bce94e71d9e2d64a7,TIMEOUT,91249,80,10,807,60.011,0,1,0,0,366,0,0,0
kstar_nI40_nJ40_nK100_nL10_tI5_tJ5_s3.txt,40,40,100,10,5,5,3,10,0fd3cda5a540a78ad3f5f1cde85d0853,TIMEOUT,87103,80,10,800,60.031,0,1,0,0,362,0,0,0
kstar_nI40_nJ40_nK100_nL10_tI5_tJ5_s4.txt,40,40,100,10,5,5,4,10,da5643414d51da28af3fd4bd48b1f00e,TIMEOUT,92206,80,10,811,60.063,0,1,0,0,370,0,0,0
kstar_nI40_nJ40_nK100_nL10_tI5_tJ5_s5.txt,40,40,100,10,5,5,5,10,e5c2f74059058cebbdbc1b98814df561,TIMEOUT,88082,80,10,800,60.046,0,1,0,0,362,0,0,0
kstar_nI40_nJ40_nK100_nL10_tI6_tJ6_s1.txt,40,40,100,10,6,6,1,12,352e07f494c2ee4bcc7b25368fb548ce,TIMEOUT,87251,80,12,813,60.064,0,1,0,0,367,0,0,0
kstar_nI40_nJ40_nK100_nL10_tI6_tJ6_s2.txt,40,40,100,10,6,6,2,12,442f79635801d9f5ce309ac39e629a50,TIMEOUT,90848,80,12,805,60.022,0,1,0,0,366,0,0,0
kstar_nI40_nJ40_nK100_nL10_tI6_tJ6_s3.txt,40,40,100,10,6,6,3,12,75f44ed6c9906f5804d61ea3941688d4,TIMEOUT,91809,80,12,827,60.036,0,1,0,0,378,0,0,0
kstar_nI40_nJ40_nK100_nL10_tI6_tJ6_s4.txt,40,40,100,10,6,6,4,12,047368be2a5c2a168b5cba4dc4afb5e2,TIMEOUT,88760,80,12,825,60.028,0,1,0,0,374,0,0,0
kstar_nI40_nJ40_nK100_nL10_tI6_tJ6_s5.txt,40,40,100,10,6,6,5,12,2efc0010fe4f67e37cc1edcbf4de306e,TIMEOUT,90864,80,12,799,60.005,0,1,0,0,363,0,0,0
kstar_nI40_nJ40_nK100_nL5_tI2_tJ2_s1.txt,40,40,100,5,2,2,1,4,14a97270a88a18fc9185c13983a36950,TIMEOUT,inf,80,4,1692,60.003,0,1,0,0,0,808,0,0
kstar_nI40_nJ40_nK100_nL5_tI2_tJ2_s2.txt,40,40,100,5,2,2,2,4,f9899f416c81adc4b015d3ed9f025c06,TIMEOUT,inf,80,4,1698,60.010,0,1,0,0,0,812,0,0
kstar_nI40_nJ40_nK100_nL5_tI2_tJ2_s3.txt,40,40,100,5,2,2,3,4,4582c544e48c639743b0af01851f9699,TIMEOUT,57015,80,4,1720,60.006,0,1,0,0,819,0,0,0
kstar_nI40_nJ40_nK100_nL5_tI2_tJ2_s4.txt,40,40,100,5,2,2,4,4,029ce682b2bcdd6d2c26954215c0fd78,TIMEOUT,inf,80,4,1653,60.019,0,1,0,0,0,788,0,0
kstar_nI40_nJ40_nK100_nL5_tI2_tJ2_s5.txt,40,40,100,5,2,2,5,4,007bc610236b4052ede38ab26113f1be,TIMEOUT,59391,80,4,1660,60.010,0,1,0,0,790,0,0,0
kstar_nI40_nJ40_nK100_nL5_tI3_tJ3_s1.txt,40,40,100,5,3,3,1,6,dfd2df5b8d1fc09254232e17c72fad33,TIMEOUT,inf,80,6,1730,60.024,0,1,0,0,0,828,0,0
kstar_nI40_nJ40_nK100_nL5_tI3_tJ3_s2.txt,40,40,100,5,3,3,2,6,b71912b0cb3a29053a2d93160e681f21,TIMEOUT,58635,80,6,1668,60.032,0,1,0,0,789,0,0,0
kstar_nI40_nJ40_nK100_nL5_tI3_tJ3_s3.txt,40,40,100,5,3,3,3,6,c75b58c3d57015fcffd44c0dbe832316,TIMEOUT,59844,80,6,1663,60.025,0,1,0,0,280,512,0,0
kstar_nI40_nJ40_nK100_nL5_tI3_tJ3_s4.txt,40,40,100,5,3,3,4,6,b316b6a3c0347dd188af1929a471ccc5,TIMEOUT,inf,80,6,1676,60.008,0,1,0,0,0,800,0,0
kstar_nI40_nJ40_nK100_nL5_tI3_tJ3_s5.txt,40,40,100,5,3,3,5,6,315412e3bc090fffe3a9ab6be9473d8f,TIMEOUT,inf,80,6,1681,60.014,0,1,0,0,0,802,0,0
kstar_nI40_nJ40_nK100_nL5_tI4_tJ4_s1.txt,40,40,100,5,4,4,1,8,6687912a1010f115d8fd7027119c0921,TIMEOUT,58076,80,8,1621,60.011,0,1,0,0,769,0,0,0
kstar_nI40_nJ40_nK100_nL5_tI4_tJ4_s2.txt,40,40,100,5,4,4,2,8,8000420302a97ef8f7317ffc9f8785d5,TIMEOUT,56883,80,8,1690,60.024,0,1,0,0,799,0,0,0
kstar_nI40_nJ40_nK100_nL5_tI4_tJ4_s3.txt,40,40,100,5,4,4,3,8,df25301869bc19ec198c58092d302db1,TIMEOUT,inf,80,8,1661,60.021,0,1,0,0,0,792,0,0
kstar_nI40_nJ40_nK100_nL5_tI4_tJ4_s4.txt,40,40,100,5,4,4,4,8,1c906e12c7403f9ed04a2c0aa912410a,TIMEOUT,56001,80,8,1603,60.021,0,1,0,0,763,0,0,0
kstar_nI40_nJ40_nK100_nL5_tI4_tJ4_s5.txt,40,40,100,5,4,4,5,8,debfa61d03e01a5dc0f215afd54d5c6d,TIMEOUT,59951,80,8,1641,60.025,0,1,0,0,777,0,0,0
kstar_nI40_nJ40_nK100_nL5_tI5_tJ5_s1.txt,40,40,100,5,5,5,1,10,ef7b2920dad3773d2f1ea04741a2bdac,TIMEOUT,56678,80,10,1641,60.023,0,1,0,0,778,0,0,0
kstar_nI40_nJ40_nK100_nL5_tI5_tJ5_s2.txt,40,40,100,5,5,5,2,10,bcc4d3ba72b592d7ffc685618ec733a0,TIMEOUT,inf,80,10,1635,60.022,0,1,0,0,0,780,0,0
kstar_nI40_nJ40_nK100_nL5_tI5_tJ5_s3.txt,40,40,100,5,5,5,3,10,68d2a5f3f55a9b067b879bb8ada1ac66,TIMEOUT,56601,80,10,1640,60.034,0,1,0,0,770,0,0,0
kstar_nI40_nJ40_nK100_nL5_tI5_tJ5_s4.txt,40,40,100,5,5,5,4,10,b6f0de460e3193545ce70e6c77308b57,TIMEOUT,57146,80,10,1694,60.022,0,1,0,0,799,0,0,0
kstar_nI40_nJ40_nK100_nL5_tI5_tJ5_s5.txt,40,40,100,5,5,5,5,10,6743b651387f3abde38afc390dcb2219,TIMEOUT,58495,80,10,1655,60.029,0,1,0,0,780,0,0,0
kstar_nI40_nJ40_nK100_nL5_tI6_tJ6_s1.txt,40,40,100,5,6,6,1,12,a41a22f0b74c5e07a54dd1887a228901,TIMEOUT,57048,80,12,1618,60.022,0,1,0,0,767,0,0,0
kstar_nI40_nJ40_nK100_nL5_tI6_tJ6_s2.txt,40,40,100,5,6,6,2,12,864b5046b83103a49d4cf1a622f3be05,TIMEOUT,58058,80,12,1592,60.008,0,1,0,0,753,0,0,0
kstar_nI40_nJ40_nK100_nL5_tI6_tJ6_s3.txt,40,40,100,5,6,6,3,12,b69e003160bae2b7c9eb520cde17fdcf,TIMEOUT,inf,80,12,1634,60.006,0,1,0,0,0,779,0,0
kstar_nI40_nJ40_nK100_nL5_tI6_tJ6_s4.txt,40,40,100,5,6,6,4,12,4fdb69ce99de27020eb32f2f3b340034,TIMEOUT,55622,80,12,1671,60.010,0,1,0,0,786,0,0,0
kstar_nI40_nJ40_nK100_nL5_tI6_tJ6_s5.txt,40,40,100,5,6,6,5,12,b04df20705d28408fa1bf1132d187ddc,TIMEOUT,58068,80,12,1589,60.019,0,1,0,0,756,0,0,0
kstar_nI40_nJ40_nK50_nL10_tI2_tJ2_s1.txt,40,40,50,10,2,2,1,4,39df96cb40ae6cc23379a9eca632d08a,TIMEOUT,55819,80,4,2626,60.018,0,1,0,0,1270,0,0,0
kstar_nI40_nJ40_nK50_nL10_tI2_tJ2_s2.txt,40,40,50,10,2,2,2,4,2e36b31594d3ac4d2e1b4bb54ea2dbbe,TIMEOUT,54517,80,4,2558,60.013,0,1,0,0,1225,16,0,0
kstar_nI40_nJ40_nK50_nL10_tI2_tJ2_s3.txt,40,40,50,10,2,2,3,4,728dd40624cc3f70d47ee7cc28559a56,TIMEOUT,56542,80,4,2592,60.010,0,1,0,0,1253,0,0,0
kstar_nI40_nJ40_nK50_nL10_tI2_tJ2_s4.txt,40,40,50,10,2,2,4,4,6cf35b20158fd620251c8ab71821f2b3,TIMEOUT,57636,80,4,2600,60.006,0,1,0,0,1248,10,0,0
kstar_nI40_nJ40_nK50_nL10_tI2_tJ2_s5.txt,40,40,50,10,2,2,5,4,6548fb3ef911122ff4b35e267d1a2a86,TIMEOUT,57728,80,4,2550,60.018,0,1,0,0,1231,0,0,0
kstar_nI40_nJ40_nK50_nL10_tI3_tJ3_s1.txt,40,40,50,10,3,3,1,6,4f6e159638155a17018c24112160e3de,TIMEOUT,56548,80,6,2540,60.008,0,1,0,0,1226,0,0,0
kstar_nI40_nJ40_nK50_nL10_tI3_tJ3_s2.txt,40,40,50,10,3,3,2,6,08902598742ff33493e5a5ea6084adf7,TIMEOUT,54764,80,6,2568,60.020,0,1,0,0,1236,0,0,0
kstar_nI40_nJ40_nK50_nL10_tI3_tJ3_s3.txt,40,40,50,10,3,3,3,6,27adda2e1d49b30b4167e4b519d8dbb4,TIMEOUT,56020,80,6,2410,60.018,0,1,0,0,1158,0,0,0
kstar_nI40_nJ40_nK50_nL10_tI3_tJ3_s4.txt,40,40,50,10,3,3,4,6,5858c7258ab03184d712ee01026b9f69,TIMEOUT,57662,80,6,2626,60.008,0,1,0,0,1264,0,0,0
kstar_nI40_nJ40_nK50_nL10_tI3_tJ3_s5.txt,40,40,50,10,3,3,5,6,db4319ef543fb7d84ef96e9ba95aac5b,TIMEOUT,57983,80,6,2480,60.027,0,1,0,0,1202,0,0,0
kstar_nI40_nJ40_nK50_nL10_tI4_tJ4_s1.txt,40,40,50,10,4,4,1,8,8024e11ff50f9856fa4e8f517a81958c,TIMEOUT,57016,80,8,2596,60.010,0,1,0,0,1258,0,0,0
kstar_nI40_nJ40_nK50_nL10_tI4_tJ4_s2.txt,40,40,50,10,4,4,2,8,eed00b4e19a503d63357fba0ae66df54,TIMEOUT,56403,80,8,2493,60.011,0,1,0,0,1204,0,0,0
kstar_nI40_nJ40_nK50_nL10_tI4_tJ4_s3.txt,40,40,50,10,4,4,3,8,9ac28024c3a95fbade32c81c2647833a,TIMEOUT,57836,80,8,2461,60.014,0,1,0,0,1185,0,0,0
kstar_nI40_nJ40_nK50_nL10_tI4_tJ4_s4.txt,40,40,50,10,4,4,4,8,b989da5c07dd56bb28dfa2593b6c6668,TIMEOUT,57055,80,8,2575,60.021,0,1,0,0,1241,0,0,0
kstar_nI40_nJ40_nK50_nL10_tI4_tJ4_s5.txt,40,40,50,10,4,4,5,8,dc342f684eec5fde4c7921ccd3e9733e,TIMEOUT,56784,80,8,2471,60.000,0,1,0,0,1188,0,0,0
kstar_nI40_nJ40_nK50_nL10_tI5_tJ5_s1.txt,40,40,50,10,5,5,1,10,cd8649765b4d77fc8c5021c133059845,TIMEOUT,56237,80,10,2442,60.009,0,1,0,0,1181,0,0,0
kstar_nI40_nJ40_nK50_nL10_tI5_tJ5_s2.txt,40,40,50,10,5,5,2,10,1496130c816725ce5148b218d47d3ce2,TIMEOUT,55660,80,10,2378,60.016,0,1,0,0,1139,0,0,0
kstar_nI40_nJ40_nK50_nL10_tI5_tJ5_s3.txt,40,40,50,10,5,5,3,10,5b549420e4148dd5021d96830536cd97,TIMEOUT,57423,80,10,2522,60.024,0,1,0,0,1221,0,0,0
kstar_nI40_nJ40_nK50_nL10_tI5_tJ5_s4.txt,40,40,50,10,5,5,4,10,870ec5bc5238d30f948bae7ca9c39492,TIMEOUT,57505,80,10,2572,60.020,0,1,0,0,1245,0,0,0
kstar_nI40_nJ40_nK50_nL10_tI5_tJ5_s5.txt,40,40,50,10,5,5,5,10,dd5e071fb39b1640da5dd5df7277d9b7,TIMEOUT,54772,80,10,2493,60.020,0,1,0,0,1207,0,0,0
kstar_nI40_nJ40_nK50_nL10_tI6_tJ6_s1.txt,40,40,50,10,6,6,1,12,b8a792ce43561daae3ba132a8990691a,TIMEOUT,56651,80,12,2564,60.012,0,1,0,0,1242,0,0,0
kstar_nI40_nJ40_nK50_nL10_tI6_tJ6_s2.txt,40,40,50,10,6,6,2,12,3fc08fbc2fa885a137db112966cefcef,TIMEOUT,58343,80,12,2589,60.006,0,1,0,0,1249,4,0,0
kstar_nI40_nJ40_nK50_nL10_tI6_tJ6_s3.txt,40,40,50,10,6,6,3,12,f2347bb3a841de68818a02f024add806,TIMEOUT,57324,80,12,2549,60.018,0,1,0,0,1235,0,0,0
kstar_nI40_nJ40_nK50_nL10_tI6_tJ6_s4.txt,40,40,50,10,6,6,4,12,b59fab459b042a4cb881da21201d979a,TIMEOUT,55298,80,12,2539,60.020,0,1,0,0,1230,0,0,0
kstar_nI40_nJ40_nK50_nL10_tI6_tJ6_s5.txt,40,40,50,10,6,6,5,12,2a01fba2b91d07f65993a546cf1d49d0,TIMEOUT,54832,80,12,2599,60.008,0,1,0,0,1257,0,0,0
kstar_nI40_nJ40_nK50_nL5_tI2_tJ2_s1.txt,40,40,50,5,2,2,1,4,fb70f578777a683efbb2d772ed4fd439,TIMEOUT,inf,80,4,5321,60.006,0,1,0,0,0,2624,0,0
kstar_nI40_nJ40_nK50_nL5_tI2_tJ2_s2.txt,40,40,50,5,2,2,2,4,a24657087b6dda95c4fd4257aefe8726,TIMEOUT,inf,80,4,5216,60.006,0,1,0,0,0,2570,0,0
kstar_nI40_nJ40_nK50_nL5_tI2_tJ2_s3.txt,40,40,50,5,2,2,3,4,15d5459bb6fd13ffcf655204251d0e04,TIMEOUT,39243,80,4,5297,60.002,0,1,0,0,1968,626,0,0
kstar_nI40_nJ40_nK50_nL5_tI2_tJ2_s4.txt,40,40,50,5,2,2,4,4,b0ee50a6aafbd35d3be394a965c3b92d,TIMEOUT,36918,80,4,5362,60.004,0,1,0,0,2097,521,0,0
kstar_nI40_nJ40_nK50_nL5_tI2_tJ2_s5.txt,40,40,50,5,2,2,5,4,67e8177e371dc86581fdd02ff2db19b7,TIMEOUT,37174,80,4,4991,60.007,0,1,0,0,2449,4,0,0
kstar_nI40_nJ40_nK50_nL5_tI3_tJ3_s1.txt,40,40,50,5,3,3,1,6,c9c51a3ef2a55a44f3efc4f3eafec5a1,TIMEOUT,inf,80,6,5161,60.004,0,1,0,0,0,2544,0,0
kstar_nI40_nJ40_nK50_nL5_tI3_tJ3_s2.txt,40,40,50,5,3,3,2,6,06d099d31eae55eea10744fb9f35aad0,TIMEOUT,40606,80,6,5049,60.003,0,1,0,0,227,2254,0,0
kstar_nI40_nJ40_nK50_nL5_tI3_tJ3_s3.txt,40,40,50,5,3,3,3,6,3bbb4034b9dd1634c4d09519e348b2a1,TIMEOUT,inf,80,6,5275,60.010,0,1,0,0,0,2600,0,0
kstar_nI40_nJ40_nK50_nL5_tI3_tJ3_s4.txt,40,40,50,5,3,3,4,6,dbe763aa74a901f3983996dde15cfa43,TIMEOUT,inf,80,6,5219,60.007,0,1,0,0,0,2572,0,0
kstar_nI40_nJ40_nK50_nL5_tI3_tJ3_s5.txt,40,40,50,5,3,3,5,6,14233d1737015a8c11d9888dc5a60550,TIMEOUT,inf,80,6,5183,60.005,0,1,0,0,0,2556,0,0
kstar_nI40_nJ40_nK50_nL5_tI4_tJ4_s1.txt,40,40,50,5,4,4,1,8,cfa3737cc6b6ad3981e77a2c411e9314,TIMEOUT,39046,80,8,5224,60.008,0,1,0,0,1496,1067,0,0
kstar_nI40_nJ40_nK50_nL5_tI4_tJ4_s2.txt,40,40,50,5,4,4,2,8,e0a1b73c79370c7f24779ea3fedd988b,TIMEOUT,inf,80,8,4950,60.007,0,1,0,0,0,2437,0,0
kstar_nI40_nJ40_nK50_nL5_tI4_tJ4_s3.txt,40,40,50,5,4,4,3,8,00ab5b33bf5edfa3fde7c68182c05ff5,TIMEOUT,inf,80,8,5051,60.007,0,1,0,0,0,2488,0,0
kstar_nI40_nJ40_nK50_nL5_tI4_tJ4_s4.txt,40,40,50,5,4,4,4,8,20b4c9f884dac17b3e6b4e8e6a0beca8,TIMEOUT,inf,80,8,5131,60.006,0,1,0,0,0,2528,0,0
kstar_nI40_nJ40_nK50_nL5_tI4_tJ4_s5.txt,40,40,50,5,4,4,5,8,6840cd18424c20076be448015bd4bdd6,TIMEOUT,39234,80,8,5191,60.011,0,1,0,0,1729,815,0,0
kstar_nI40_nJ40_nK50_nL5_tI5_tJ5_s1.txt,40,40,50,5,5,5,1,10,4c214271e780f8250aafe20ee5107f92,TIMEOUT,inf,80,10,5035,60.011,0,1,0,0,0,2480,0,0
kstar_nI40_nJ40_nK50_nL5_tI5_tJ5_s2.txt,40,40,50,5,5,5,2,10,668ecdf3a786fe5f7708c3f59468bee5,TIMEOUT,inf,80,10,5051,60.000,0,1,0,0,0,2488,0,0
kstar_nI40_nJ40_nK50_nL5_tI5_tJ5_s3.txt,40,40,50,5,5,5,3,10,b5a8cd18f0e591c85d2d4794b21c3207,TIMEOUT,inf,80,10,4943,60.006,0,1,0,0,0,2433,0,0
kstar_nI40_nJ40_nK50_nL5_tI5_tJ5_s4.txt,40,40,50,5,5,5,4,10,85dff85eaf139c54581cb9e4740e2ca7,TIMEOUT,inf,80,10,4988,60.007,0,1,0,0,0,2456,0,0
kstar_nI40_nJ40_nK50_nL5_tI5_tJ5_s5.txt,40,40,50,5,5,5,5,10,67edad0fef34f60371bd17e159013e84,TIMEOUT,39344,80,10,5062,60.006,0,1,0,0,988,1499,0,0
kstar_nI40_nJ40_nK50_nL5_tI6_tJ6_s1.txt,40,40,50,5,6,6,1,12,334a659651484314fa1c2ad4bf3e3225,TIMEOUT,40819,80,12,4953,60.004,0,1,0,0,2390,36,0,0
kstar_nI40_nJ40_nK50_nL5_tI6_tJ6_s2.txt,40,40,50,5,6,6,2,12,aeee079a1fe9ebf91d06a3abf015cbe5,TIMEOUT,40779,80,12,4956,60.011,0,1,0,0,2402,28,0,0
kstar_nI40_nJ40_nK50_nL5_tI6_tJ6_s3.txt,40,40,50,5,6,6,3,12,cd2e3c1d29b8055a60a5487223281fc7,TIMEOUT,inf,80,12,4862,60.012,0,1,0,0,0,2394,0,0
kstar_nI40_nJ40_nK50_nL5_tI6_tJ6_s4.txt,40,40,50,5,6,6,4,12,df38c4c5f9b1fecaf8c20877d5e5fba0,TIMEOUT,40543,80,12,4932,60.012,0,1,0,0,2228,192,0,0
kstar_nI40_nJ40_nK50_nL5_tI6_tJ6_s5.txt,40,40,50,5,6,6,5,12,1941fd30e2d3a9a1893a64338f1578ce,TIMEOUT,inf,80,12,4859,60.003,0,1,0,0,0,2392,0,0
